ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod000050	0.0124	8118	0.4114	1.2441	101	0	1	0.3762	0	0.11
ceod000075	0.0000	7449	0.3946	0.0000	0	0	0	0.0000	-1	0.00
ceod000084	0.0557	7249	0.3854	1.8071	131	3	1	0.3564	0	0.44
ceod000163	0.0326	6385	0.3649	3.2576	208	1	1	0.3911	0	0.18
ceod000194	0.2318	6100	0.3552	4.4262	270	5	9	0.3515	0	1.42
ceod000233	0.1207	5859	0.3439	4.0109	235	2	5	0.3932	0	0.74
ceod000276	0.0179	5652	0.3922	1.7870	101	0	1	0.4455	0	0.13
ceod000295	0.0908	5560	0.3760	4.9101	273	1	4	0.4119	0	0.45
ceod000354	0.0000	5341	0.3960	0.0000	0	0	0	0.0000	-1	0.00
ceod000362	0.0190	5324	0.4040	1.8971	101	0	1	0.4653	0	0.14
ceod000387	0.0000	5240	0.3236	0.0000	0	0	0	0.0000	-1	0.00
ceod000405	0.0000	5169	0.3641	0.0000	0	0	0	0.0000	-1	0.00
ceod000408	0.0000	5166	0.3906	0.0000	0	0	0	0.0000	-1	0.00
ceod000449	0.0000	5046	0.3898	0.0000	0	0	0	0.0000	-1	0.00
ceod000521	0.0416	4853	0.3841	4.1624	202	1	1	0.4901	0	0.20
ceod000537	0.0841	4803	0.4044	4.2682	205	2	2	0.4233	0	0.45
ceod000619	0.0876	4614	0.3966	2.3840	110	2	2	0.4035	0	0.57
ceod000635	0.0220	4593	0.3642	2.1990	101	0	1	0.4554	0	0.15
ceod000638	0.2862	4588	0.3933	5.2746	242	5	8	0.4577	0	1.65
ceod000661	0.0000	4536	0.3959	0.0000	0	0	0	0.0000	-1	0.00
ceod000708	0.0000	4449	0.4042	0.0000	0	0	0	0.0000	-1	0.00
ceod000727	0.0000	4403	0.4208	0.0000	0	0	0	0.0000	-1	0.00
ceod000751	0.0000	4366	0.4024	0.0000	0	0	0	0.0000	-1	0.00
ceod000756	0.0000	4359	0.3561	0.0000	0	0	0	0.0000	-1	0.00
