ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod000050	1.1446	8118	0.4114	6.4671	525	38	54	0.3922	0	6.14
ceod000075	0.8678	7449	0.3946	7.4909	558	31	33	0.3631	0	4.03
ceod000084	1.4501	7249	0.3854	12.6914	920	44	60	0.4169	0	6.43
ceod000163	2.0274	6385	0.3649	18.4338	1177	70	56	0.3575	0	5.93
ceod000194	1.3282	6100	0.3552	16.1311	984	32	48	0.3724	0	4.26
ceod000233	1.7945	5859	0.3439	18.5356	1086	36	60	0.3704	0	5.24
ceod000276	0.2144	5652	0.3922	2.7778	157	7	5	0.4530	0	1.44
ceod000295	0.5268	5560	0.3760	5.5396	308	12	17	0.4240	0	3.25
ceod000354	0.3404	5341	0.3960	7.7701	415	4	14	0.4197	0	1.50
ceod000362	0.8862	5324	0.4040	6.8370	364	23	24	0.3442	0	4.52
ceod000387	1.4849	5240	0.3236	9.6565	506	34	43	0.4091	0	5.66
ceod000405	0.8953	5169	0.3641	10.9305	565	10	36	0.3547	0	3.76
ceod000408	0.7191	5166	0.3906	9.3302	482	17	20	0.3599	0	2.77
ceod000449	2.5331	5046	0.3898	5.3111	268	48	79	0.4737	0	12.85
ceod000521	1.0558	4853	0.3841	7.4181	360	24	27	0.3223	0	4.84
ceod000537	0.9042	4803	0.4044	12.6796	609	30	13	0.4294	0	3.54
ceod000619	1.1623	4614	0.3966	15.4530	713	18	32	0.4040	0	3.73
ceod000635	1.4524	4593	0.3642	21.0755	968	26	40	0.3734	0	4.62
ceod000638	0.6384	4588	0.3933	16.5650	760	11	18	0.4367	0	1.86
ceod000661	1.2954	4536	0.3959	13.3598	606	21	38	0.3772	0	4.95
ceod000708	0.8116	4449	0.4042	6.9903	311	18	18	0.3157	0	3.61
ceod000727	0.2746	4403	0.4208	6.4956	286	6	6	0.4092	0	1.19
ceod000751	2.9141	4366	0.4024	16.6285	726	56	70	0.4191	0	10.46
ceod000756	0.1395	4359	0.3561	2.7070	118	2	4	0.3993	0	0.88
ceod000808	2.2182	4280	0.3908	21.4252	917	63	31	0.3928	0	6.29
ceod000835	0.8531	4240	0.3816	18.0189	764	20	16	0.3996	0	2.20
ceod000849	0.7379	4220	0.3936	5.5924	236	10	21	0.4268	0	3.42
ceod000873	0.3865	4181	0.3581	5.7403	240	11	5	0.4004	0	1.97
ceod000922	0.1230	4105	0.3927	5.5542	228	4	1	0.3248	0	0.53
ceod001012	2.7372	3995	0.4165	7.7347	309	34	74	0.3781	0	11.18
ceod001099	1.4421	3902	0.3756	19.2978	753	17	32	0.3510	0	4.76
ceod001120	0.3125	3878	0.3731	10.4693	406	4	8	0.4051	0	1.03
ceod001154	0.0000	3838	0.4140	0.0000	0	0	0	0.0000	-1	0.00
ceod001177	0.9798	3814	0.3726	21.6308	825	20	17	0.3591	0	2.98
ceod001201	1.2567	3794	0.4192	13.8113	524	27	21	0.4486	0	6.10
ceod001207	2.5070	3787	0.4203	10.3512	392	53	41	0.5815	0	10.88
ceod001275	6.7788	3725	0.3667	54.4966	2030	115	135	0.4069	1	11.85
ceod001285	2.9607	3717	0.3737	28.8136	1071	35	74	0.3426	0	7.93
ceod001286	0.2446	3717	0.4305	4.0086	149	0	9	0.4378	0	1.30
ceod001296	1.4947	3707	0.3621	11.5997	430	15	40	0.3392	0	6.19
ceod001300	1.0365	3703	0.3943	8.8847	329	11	27	0.4515	0	4.90
ceod001315	0.4670	3683	0.3971	11.4581	422	5	12	0.3407	0	1.46
ceod001329	1.5467	3671	0.3905	9.7521	358	15	39	0.3250	0	6.59
ceod001349	0.6568	3645	0.3928	12.5103	456	9	15	0.3940	0	1.99
ceod001352	2.6561	3644	0.3793	8.9462	326	24	72	0.3561	0	10.46
ceod001442	1.2135	3578	0.3907	5.3382	191	10	33	0.4554	0	5.66
ceod001485	0.8814	3542	0.3925	9.6838	343	13	18	0.3520	0	3.48
ceod001491	1.8346	3537	0.3782	9.1603	324	18	46	0.3307	0	7.22
ceod001507	0.0861	3521	0.3771	3.0673	108	0	3	0.3894	0	0.49
ceod001512	1.1475	3519	0.3970	10.4291	367	14	26	0.3421	0	4.60
ceod001562	2.3804	3478	0.3930	20.2703	705	52	30	0.3643	0	7.86
ceod001598	1.4331	3454	0.3628	9.2646	320	19	30	0.3488	0	5.70
ceod001626	0.8530	3435	0.3681	12.0233	413	8	21	0.4022	0	2.85
ceod001627	1.4027	3434	0.3620	12.3471	424	21	27	0.3742	0	5.17
ceod001639	3.0648	3426	0.3914	8.9901	308	33	71	0.4634	0	15.59
ceod001662	5.5333	3413	0.4129	19.2499	657	67	120	0.4403	0	14.39
ceod001690	0.6834	3395	0.3779	19.4404	660	13	10	0.3366	0	1.63
ceod001697	0.7144	3393	0.4162	15.9741	542	9	15	0.4055	0	1.96
ceod001719	3.3928	3381	0.3853	12.5702	425	32	82	0.3652	0	12.73
ceod001738	0.7047	3366	0.3919	11.5567	389	11	12	0.3405	0	2.66
ceod001762	1.8991	3351	0.3941	10.0567	337	16	47	0.3561	0	8.67
