ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod000050	0.0000	8118	0.4114	0.0000	0	0	0	0.0000	-1	0.00
ceod000075	0.0136	7449	0.3946	1.3559	101	1	0	0.3663	0	0.12
ceod000084	0.0975	7249	0.3854	3.3660	244	6	1	0.3574	0	0.65
ceod000163	0.0642	6385	0.3649	4.3696	279	3	1	0.3663	0	0.33
ceod000194	0.2152	6100	0.3552	2.6393	161	6	7	0.3283	0	1.44
ceod000233	0.1034	5859	0.3439	3.9256	230	2	4	0.3894	0	0.63
ceod000276	0.0179	5652	0.3922	1.7870	101	1	0	0.4455	0	0.13
ceod000295	0.0727	5560	0.3760	4.3345	241	1	3	0.3936	0	0.39
ceod000354	0.0000	5341	0.3960	0.0000	0	0	0	0.0000	-1	0.00
ceod000362	0.0000	5324	0.4040	0.0000	0	0	0	0.0000	-1	0.00
ceod000387	0.0000	5240	0.3236	0.0000	0	0	0	0.0000	-1	0.00
ceod000405	0.0000	5169	0.3641	0.0000	0	0	0	0.0000	-1	0.00
ceod000408	0.0000	5166	0.3906	0.0000	0	0	0	0.0000	-1	0.00
ceod000449	0.0000	5046	0.3898	0.0000	0	0	0	0.0000	-1	0.00
ceod000521	0.0832	4853	0.3841	5.6254	273	2	2	0.4604	0	0.38
ceod000537	0.0841	4803	0.4044	2.2070	106	3	1	0.4530	0	0.57
ceod000619	0.0219	4614	0.3966	2.1890	101	0	1	0.4059	0	0.15
ceod000635	0.0440	4593	0.3642	2.3079	106	1	1	0.3564	0	0.29
ceod000638	0.1321	4588	0.3933	2.7245	125	1	5	0.4505	0	0.84
ceod000661	0.0223	4536	0.3959	2.2266	101	0	1	0.4554	0	0.15
ceod000708	0.0000	4449	0.4042	0.0000	0	0	0	0.0000	-1	0.00
ceod000727	0.0000	4403	0.4208	0.0000	0	0	0	0.0000	-1	0.00
ceod000751	0.0231	4366	0.4024	2.3133	101	1	0	0.4653	0	0.15
ceod000756	0.0000	4359	0.3561	0.0000	0	0	0	0.0000	-1	0.00
ceod000808	0.4012	4280	0.3908	5.8178	249	8	9	0.3920	0	2.18
ceod000835	0.0238	4240	0.3816	2.3821	101	1	0	0.4950	0	0.15
ceod000849	0.0000	4220	0.3936	0.0000	0	0	0	0.0000	-1	0.00
ceod000873	0.0000	4181	0.3581	0.0000	0	0	0	0.0000	-1	0.00
ceod000922	0.0000	4105	0.3927	0.0000	0	0	0	0.0000	-1	0.00
ceod001012	0.0253	3995	0.4165	2.5282	101	0	1	0.4455	0	0.16
ceod001099	0.0000	3902	0.3756	0.0000	0	0	0	0.0000	-1	0.00
ceod001120	0.0260	3878	0.3731	2.6044	101	1	0	0.4059	0	0.16
ceod001154	0.0000	3838	0.4140	0.0000	0	0	0	0.0000	-1	0.00
ceod001177	0.0265	3814	0.3726	2.6481	101	0	1	0.3861	0	0.16
ceod001201	0.0799	3794	0.4192	3.0311	115	1	2	0.5116	0	0.47
ceod001207	0.0000	3787	0.4203	0.0000	0	0	0	0.0000	-1	0.00
ceod001275	0.2983	3725	0.3667	12.4564	464	6	5	0.4014	0	0.88
ceod001285	0.0815	3717	0.3737	5.8111	216	1	2	0.4686	0	0.35
ceod001286	0.0815	3717	0.4305	2.9863	111	1	2	0.4224	0	0.48
ceod001296	0.0272	3707	0.3621	2.7246	101	0	1	0.4059	0	0.16
ceod001300	0.4378	3703	0.3943	6.9133	256	6	10	0.4356	0	2.23
ceod001315	0.0000	3683	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod001329	0.0000	3671	0.3905	0.0000	0	0	0	0.0000	-1	0.00
ceod001349	0.2771	3645	0.3928	6.6667	243	1	9	0.4119	0	1.22
ceod001352	0.0000	3644	0.3793	0.0000	0	0	0	0.0000	-1	0.00
ceod001442	0.1411	3578	0.3907	3.0743	110	4	1	0.4594	0	0.81
ceod001485	0.0000	3542	0.3925	0.0000	0	0	0	0.0000	-1	0.00
ceod001491	0.0000	3537	0.3782	0.0000	0	0	0	0.0000	-1	0.00
ceod001507	0.0574	3521	0.3771	3.0389	107	2	0	0.3663	0	0.33
ceod001512	0.1148	3519	0.3970	5.9392	209	3	1	0.3886	0	0.52
ceod001562	0.0290	3478	0.3930	2.9040	101	1	0	0.3663	0	0.17
ceod001598	0.0000	3454	0.3628	0.0000	0	0	0	0.0000	-1	0.00
ceod001626	0.0000	3435	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001627	0.0000	3434	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod001639	0.0590	3426	0.3914	5.8961	202	1	1	0.3911	0	0.24
ceod001662	0.0296	3413	0.4129	2.9593	101	1	0	0.4554	0	0.17
ceod001690	0.0000	3395	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod001697	0.0000	3393	0.4162	0.0000	0	0	0	0.0000	-1	0.00
ceod001719	0.1494	3381	0.3853	6.5070	220	1	4	0.3446	0	0.61
ceod001738	0.0000	3366	0.3919	0.0000	0	0	0	0.0000	-1	0.00
ceod001762	0.0301	3351	0.3941	3.0140	101	1	0	0.3960	0	0.17
ceod001795	0.0000	3326	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod001807	0.3636	3322	0.3889	13.8170	459	5	7	0.4208	0	1.23
ceod001816	0.0000	3318	0.4057	0.0000	0	0	0	0.0000	-1	0.00
ceod001819	0.0304	3317	0.3920	3.0449	101	0	1	0.4851	0	0.17
ceod001821	0.0305	3315	0.3870	3.0468	101	0	1	0.3465	0	0.17
ceod001849	0.0000	3295	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001858	0.0000	3287	0.3973	0.0000	0	0	0	0.0000	-1	0.00
ceod001866	0.4928	3279	0.3803	5.3370	175	11	5	0.3948	0	2.38
ceod001885	0.0927	3267	0.3765	3.2446	106	0	3	0.4785	0	0.51
ceod001922	0.0311	3247	0.3650	3.1106	101	1	0	0.4257	0	0.17
ceod001924	0.0000	3247	0.3502	0.0000	0	0	0	0.0000	-1	0.00
ceod001930	0.0000	3242	0.3869	0.0000	0	0	0	0.0000	-1	0.00
ceod001966	0.4699	3224	0.4164	17.8040	574	1	14	0.4389	0	1.23
ceod001970	0.1568	3221	0.3636	7.0785	228	3	2	0.4198	0	0.68
ceod001971	0.0000	3219	0.3871	0.0000	0	0	0	0.0000	-1	0.00
ceod001993	0.0000	3205	0.3705	0.0000	0	0	0	0.0000	-1	0.00
ceod002053	0.4466	3166	0.3765	9.4441	299	10	4	0.4441	0	1.59
ceod002070	0.0000	3158	0.4056	0.0000	0	0	0	0.0000	-1	0.00
ceod002110	0.0000	3135	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod002116	0.0000	3130	0.3690	0.0000	0	0	0	0.0000	-1	0.00
ceod002137	0.1294	3121	0.4058	6.8568	214	3	1	0.4035	0	0.48
ceod002203	0.0000	3085	0.3510	0.0000	0	0	0	0.0000	-1	0.00
ceod002208	0.0000	3083	0.3867	0.0000	0	0	0	0.0000	-1	0.00
ceod002238	0.0000	3067	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod002245	0.0000	3064	0.3981	0.0000	0	0	0	0.0000	-1	0.00
ceod002257	0.0000	3054	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod002260	0.0000	3051	0.3714	0.0000	0	0	0	0.0000	-1	0.00
ceod002269	0.0000	3048	0.3907	0.0000	0	0	0	0.0000	-1	0.00
